id,name,district,block,lat,lng,capacity_quintals,utilization_pct,operator_phone,registry_source,verified
CS-401,Krishnanagar Cold Storage #36,Nadia,Krishnanagar,23.3969,88.4586,6395,48,,OGD/WB corridor model (replace with govt CSV),no
CS-402,Krishnanagar Cold Storage #37,Nadia,Krishnanagar,23.4231,88.4594,4605,54,,OGD/WB corridor model (replace with govt CSV),no
CS-403,Krishnanagar Cold Storage #38,Nadia,Krishnanagar,23.3545,88.4706,5056,46,,OGD/WB corridor model (replace with govt CSV),no
CS-404,Krishnanagar Cold Storage #39,Nadia,Krishnanagar,23.4202,88.4399,6582,55,,OGD/WB corridor model (replace with govt CSV),no
CS-405,Krishnanagar Cold Storage #40,Nadia,Krishnanagar,23.4136,88.48,12529,62,,OGD/WB corridor model (replace with govt CSV),no
CS-406,Krishnanagar Cold Storage #41,Nadia,Krishnanagar,23.3525,88.5112,8040,80,,OGD/WB corridor model (replace with govt CSV),no
CS-407,Krishnanagar Cold Storage #42,Nadia,Krishnanagar,23.4329,88.4324,4683,89,,OGD/WB corridor model (replace with govt CSV),no
CS-408,Krishnanagar Cold Storage #43,Nadia,Krishnanagar,23.3891,88.4839,4333,72,,OGD/WB corridor model (replace with govt CSV),no
CS-409,Krishnanagar Cold Storage #44,Nadia,Krishnanagar,23.4626,88.4935,5921,79,,OGD/WB corridor model (replace with govt CSV),no
CS-410,Krishnanagar Cold Storage #45,Nadia,Krishnanagar,23.3884,88.518,8327,46,,OGD/WB corridor model (replace with govt CSV),no
CS-411,Krishnanagar Cold Storage #46,Nadia,Krishnanagar,23.4316,88.4315,12673,68,,OGD/WB corridor model (replace with govt CSV),no
CS-412,Barasat Cold Storage #1,North 24 Parganas,Barasat,22.7939,88.6096,10851,61,,OGD/WB corridor model (replace with govt CSV),no
CS-413,Barasat Cold Storage #2,North 24 Parganas,Barasat,22.7926,88.6472,10841,48,,OGD/WB corridor model (replace with govt CSV),no
CS-414,Barasat Cold Storage #3,North 24 Parganas,Barasat,22.714,88.7055,4212,47,,OGD/WB corridor model (replace with govt CSV),no
CS-415,Barasat Cold Storage #4,North 24 Parganas,Barasat,22.7593,88.6946,8574,62,,OGD/WB corridor model (replace with govt CSV),no
CS-416,Barasat Cold Storage #5,North 24 Parganas,Barasat,22.8032,88.6827,12926,89,,OGD/WB corridor model (replace with govt CSV),no
CS-417,Barasat Cold Storage #6,North 24 Parganas,Barasat,22.7499,88.663,4499,63,,OGD/WB corridor model (replace with govt CSV),no
CS-418,Barasat Cold Storage #7,North 24 Parganas,Barasat,22.7134,88.5984,5207,55,,OGD/WB corridor model (replace with govt CSV),no
CS-419,Barasat Cold Storage #8,North 24 Parganas,Barasat,22.7105,88.5975,9184,76,,OGD/WB corridor model (replace with govt CSV),no
CS-420,Barasat Cold Storage #9,North 24 Parganas,Barasat,22.7655,88.6988,11624,60,,OGD/WB corridor model (replace with govt CSV),no
CS-421,Barasat Cold Storage #10,North 24 Parganas,Barasat,22.8122,88.6131,12998,71,,OGD/WB corridor model (replace with govt CSV),no
CS-422,Barasat Cold Storage #11,North 24 Parganas,Barasat,22.7974,88.6303,11879,53,,OGD/WB corridor model (replace with govt CSV),no
CS-423,Barasat Cold Storage #12,North 24 Parganas,Barasat,22.708,88.6953,11164,60,,OGD/WB corridor model (replace with govt CSV),no
CS-424,Barasat Cold Storage #13,North 24 Parganas,Barasat,22.7138,88.6693,8210,69,,OGD/WB corridor model (replace with govt CSV),no
CS-425,Barasat Cold Storage #14,North 24 Parganas,Barasat,22.7075,88.6201,12160,54,,OGD/WB corridor model (replace with govt CSV),no
CS-426,Barasat Cold Storage #15,North 24 Parganas,Barasat,22.7549,88.6358,7539,58,,OGD/WB corridor model (replace with govt CSV),no
CS-427,Barasat Cold Storage #16,North 24 Parganas,Barasat,22.7536,88.664,12529,88,,OGD/WB corridor model (replace with govt CSV),no
CS-428,Barasat Cold Storage #17,North 24 Parganas,Barasat,22.7391,88.6038,11413,88,,OGD/WB corridor model (replace with govt CSV),no
CS-429,Barasat Cold Storage #18,North 24 Parganas,Barasat,22.8012,88.6909,12910,59,,OGD/WB corridor model (replace with govt CSV),no
CS-430,Barasat Cold Storage #19,North 24 Parganas,Barasat,22.6894,88.6515,7015,53,,OGD/WB corridor model (replace with govt CSV),no
CS-431,Barasat Cold Storage #20,North 24 Parganas,Barasat,22.7065,88.6844,11152,61,,OGD/WB corridor model (replace with govt CSV),no
CS-432,Barasat Cold Storage #21,North 24 Parganas,Barasat,22.784,88.6919,11772,55,,OGD/WB corridor model (replace with govt CSV),no
CS-433,Barasat Cold Storage #22,North 24 Parganas,Barasat,22.7104,88.6049,10183,50,,OGD/WB corridor model (replace with govt CSV),no
CS-434,Barasat Cold Storage #23,North 24 Parganas,Barasat,22.7399,88.6773,9419,55,,OGD/WB corridor model (replace with govt CSV),no
CS-435,Barasat Cold Storage #24,North 24 Parganas,Barasat,22.6989,88.6178,7091,46,,OGD/WB corridor model (replace with govt CSV),no
CS-436,Barasat Cold Storage #25,North 24 Parganas,Barasat,22.7042,88.6519,5134,70,,OGD/WB corridor model (replace with govt CSV),no
CS-437,Barasat Cold Storage #26,North 24 Parganas,Barasat,22.766,88.7118,11628,56,,OGD/WB corridor model (replace with govt CSV),no
CS-438,Barasat Cold Storage #27,North 24 Parganas,Barasat,22.6976,88.6261,5081,77,,OGD/WB corridor model (replace with govt CSV),no
CS-439,Barasat Cold Storage #28,North 24 Parganas,Barasat,22.7151,88.7009,8221,70,,OGD/WB corridor model (replace with govt CSV),no
CS-440,Barasat Cold Storage #29,North 24 Parganas,Barasat,22.6887,88.6996,11010,62,,OGD/WB corridor model (replace with govt CSV),no
CS-441,Barasat Cold Storage #30,North 24 Parganas,Barasat,22.7909,88.612,4827,45,,OGD/WB corridor model (replace with govt CSV),no
CS-442,Barasat Cold Storage #31,North 24 Parganas,Barasat,22.8077,88.6325,11962,78,,OGD/WB corridor model (replace with govt CSV),no
CS-443,Barasat Cold Storage #32,North 24 Parganas,Barasat,22.8046,88.6166,5937,74,,OGD/WB corridor model (replace with govt CSV),no
CS-444,Barasat Cold Storage #33,North 24 Parganas,Barasat,22.7868,88.5948,12794,88,,OGD/WB corridor model (replace with govt CSV),no
CS-445,Barasat Cold Storage #34,North 24 Parganas,Barasat,22.7722,88.6109,10678,71,,OGD/WB corridor model (replace with govt CSV),no
CS-446,Barasat Cold Storage #35,North 24 Parganas,Barasat,22.6946,88.6805,5057,63,,OGD/WB corridor model (replace with govt CSV),no
CS-447,Alipore Cold Storage #1,South 24 Parganas,Alipore,22.347,88.4329,5476,71,,OGD/WB corridor model (replace with govt CSV),no
CS-448,Alipore Cold Storage #2,South 24 Parganas,Alipore,22.3236,88.4958,10289,80,,OGD/WB corridor model (replace with govt CSV),no
CS-449,Alipore Cold Storage #3,South 24 Parganas,Alipore,22.384,88.3898,8772,58,,OGD/WB corridor model (replace with govt CSV),no
CS-450,Alipore Cold Storage #4,South 24 Parganas,Alipore,22.3771,88.4723,12717,70,,OGD/WB corridor model (replace with govt CSV),no
CS-451,Alipore Cold Storage #5,South 24 Parganas,Alipore,22.3805,88.3964,6744,83,,OGD/WB corridor model (replace with govt CSV),no
CS-452,Alipore Cold Storage #6,South 24 Parganas,Alipore,22.305,88.444,5140,48,,OGD/WB corridor model (replace with govt CSV),no
CS-453,Alipore Cold Storage #7,South 24 Parganas,Alipore,22.4115,88.4916,12992,60,,OGD/WB corridor model (replace with govt CSV),no
CS-454,Alipore Cold Storage #8,South 24 Parganas,Alipore,22.2891,88.4078,12013,63,,OGD/WB corridor model (replace with govt CSV),no
CS-455,Alipore Cold Storage #9,South 24 Parganas,Alipore,22.2918,88.3896,8034,83,,OGD/WB corridor model (replace with govt CSV),no
CS-456,Alipore Cold Storage #10,South 24 Parganas,Alipore,22.3916,88.3989,11833,57,,OGD/WB corridor model (replace with govt CSV),no
CS-457,Alipore Cold Storage #11,South 24 Parganas,Alipore,22.3465,88.4094,6472,78,,OGD/WB corridor model (replace with govt CSV),no
CS-458,Alipore Cold Storage #12,South 24 Parganas,Alipore,22.3189,88.4565,5251,85,,OGD/WB corridor model (replace with govt CSV),no
CS-459,Alipore Cold Storage #13,South 24 Parganas,Alipore,22.3593,88.4304,11574,82,,OGD/WB corridor model (replace with govt CSV),no
CS-460,Alipore Cold Storage #14,South 24 Parganas,Alipore,22.3451,88.4836,11461,79,,OGD/WB corridor model (replace with govt CSV),no
CS-461,Alipore Cold Storage #15,South 24 Parganas,Alipore,22.387,88.4474,11796,52,,OGD/WB corridor model (replace with govt CSV),no
CS-462,Alipore Cold Storage #16,South 24 Parganas,Alipore,22.3481,88.4735,7485,68,,OGD/WB corridor model (replace with govt CSV),no
CS-463,Alipore Cold Storage #17,South 24 Parganas,Alipore,22.3823,88.4255,9758,48,,OGD/WB corridor model (replace with govt CSV),no
CS-464,Alipore Cold Storage #18,South 24 Parganas,Alipore,22.3991,88.4248,10893,69,,OGD/WB corridor model (replace with govt CSV),no
CS-465,Alipore Cold Storage #19,South 24 Parganas,Alipore,22.3518,88.463,8514,88,,OGD/WB corridor model (replace with govt CSV),no
CS-466,Alipore Cold Storage #20,South 24 Parganas,Alipore,22.3466,88.4575,4473,71,,OGD/WB corridor model (replace with govt CSV),no
CS-467,Alipore Cold Storage #21,South 24 Parganas,Alipore,22.333,88.465,6364,76,,OGD/WB corridor model (replace with govt CSV),no
CS-468,Alipore Cold Storage #22,South 24 Parganas,Alipore,22.2943,88.4271,10054,50,,OGD/WB corridor model (replace with govt CSV),no
CS-469,Alipore Cold Storage #23,South 24 Parganas,Alipore,22.3051,88.4412,5141,86,,OGD/WB corridor model (replace with govt CSV),no
CS-470,Alipore Cold Storage #24,South 24 Parganas,Alipore,22.3905,88.3876,5824,80,,OGD/WB corridor model (replace with govt CSV),no
CS-471,Alipore Cold Storage #25,South 24 Parganas,Alipore,22.3659,88.4015,12627,56,,OGD/WB corridor model (replace with govt CSV),no
CS-472,Alipore Cold Storage #26,South 24 Parganas,Alipore,22.3425,88.4939,8440,79,,OGD/WB corridor model (replace with govt CSV),no
CS-473,Alipore Cold Storage #27,South 24 Parganas,Alipore,22.3559,88.4463,6547,84,,OGD/WB corridor model (replace with govt CSV),no
CS-474,Alipore Cold Storage #28,South 24 Parganas,Alipore,22.3978,88.4975,12882,69,,OGD/WB corridor model (replace with govt CSV),no
CS-475,Alipore Cold Storage #29,South 24 Parganas,Alipore,22.3243,88.3896,5294,90,,OGD/WB corridor model (replace with govt CSV),no
CS-476,Alipore Cold Storage #30,South 24 Parganas,Alipore,22.3008,88.5079,9106,72,,OGD/WB corridor model (replace with govt CSV),no
CS-477,Alipore Cold Storage #31,South 24 Parganas,Alipore,22.3125,88.4958,6200,48,,OGD/WB corridor model (replace with govt CSV),no
CS-478,Alipore Cold Storage #32,South 24 Parganas,Alipore,22.4076,88.4985,9961,53,,OGD/WB corridor model (replace with govt CSV),no
CS-479,Jalpaiguri Cold Storage #1,Jalpaiguri,Jalpaiguri,26.4962,88.737,11310,45,,OGD/WB corridor model (replace with govt CSV),no
CS-480,Jalpaiguri Cold Storage #2,Jalpaiguri,Jalpaiguri,26.5089,88.6991,6411,66,,OGD/WB corridor model (replace with govt CSV),no
CS-481,Jalpaiguri Cold Storage #3,Jalpaiguri,Jalpaiguri,26.5602,88.7029,6822,71,,OGD/WB corridor model (replace with govt CSV),no
CS-482,Jalpaiguri Cold Storage #4,Jalpaiguri,Jalpaiguri,26.4651,88.7049,9061,86,,OGD/WB corridor model (replace with govt CSV),no
CS-483,Jalpaiguri Cold Storage #5,Jalpaiguri,Jalpaiguri,26.5635,88.7134,11848,67,,OGD/WB corridor model (replace with govt CSV),no
CS-484,Jalpaiguri Cold Storage #6,Jalpaiguri,Jalpaiguri,26.5433,88.6658,12686,47,,OGD/WB corridor model (replace with govt CSV),no
CS-485,Jalpaiguri Cold Storage #7,Jalpaiguri,Jalpaiguri,26.5371,88.7164,12637,66,,OGD/WB corridor model (replace with govt CSV),no
CS-486,Jalpaiguri Cold Storage #8,Jalpaiguri,Jalpaiguri,26.5016,88.6669,9353,71,,OGD/WB corridor model (replace with govt CSV),no
CS-487,Jalpaiguri Cold Storage #9,Jalpaiguri,Jalpaiguri,26.5335,88.7595,4608,73,,OGD/WB corridor model (replace with govt CSV),no
CS-488,Jalpaiguri Cold Storage #10,Jalpaiguri,Jalpaiguri,26.582,88.6806,11996,77,,OGD/WB corridor model (replace with govt CSV),no
CS-489,Jalpaiguri Cold Storage #11,Jalpaiguri,Jalpaiguri,26.5047,88.6856,9378,64,,OGD/WB corridor model (replace with govt CSV),no
CS-490,Jalpaiguri Cold Storage #12,Jalpaiguri,Jalpaiguri,26.5373,88.7101,12638,75,,OGD/WB corridor model (replace with govt CSV),no
CS-491,Jalpaiguri Cold Storage #13,Jalpaiguri,Jalpaiguri,26.556,88.7318,12788,71,,OGD/WB corridor model (replace with govt CSV),no
CS-492,Jalpaiguri Cold Storage #14,Jalpaiguri,Jalpaiguri,26.5626,88.6843,9841,59,,OGD/WB corridor model (replace with govt CSV),no
CS-493,Jalpaiguri Cold Storage #15,Jalpaiguri,Jalpaiguri,26.551,88.7316,8748,55,,OGD/WB corridor model (replace with govt CSV),no
CS-494,Jalpaiguri Cold Storage #16,Jalpaiguri,Jalpaiguri,26.5241,88.7799,10533,45,,OGD/WB corridor model (replace with govt CSV),no
CS-495,Jalpaiguri Cold Storage #17,Jalpaiguri,Jalpaiguri,26.5555,88.7654,6784,67,,OGD/WB corridor model (replace with govt CSV),no
CS-496,Jalpaiguri Cold Storage #18,Jalpaiguri,Jalpaiguri,26.4966,88.6767,5313,89,,OGD/WB corridor model (replace with govt CSV),no
